Temperature (K)	Resistance (ohm)	Applied Current (mA)
79.370000	4.054500	0.100000
79.363000	4.054750	0.100000
79.370000	4.057125	0.100000
79.371000	4.053750	0.100000
79.364000	4.053375	0.100000
79.358000	4.053625	0.100000
79.358000	4.058000	0.100000
79.370000	4.054875	0.100000
79.381000	4.060875	0.100000
79.376000	4.058000	0.100000
79.367000	4.057250	0.100000
79.361000	4.056625	0.100000
79.367000	4.056000	0.100000
79.383000	4.052250	0.100000
79.382000	4.057750	0.100000
79.373000	4.058250	0.100000
79.371000	4.056750	0.100000
79.380000	4.050000	0.100000
79.393000	4.057750	0.100000
79.391000	4.059000	0.100000
79.381000	4.057875	0.100000
79.381000	4.057250	0.100000
79.382000	4.057875	0.100000
79.374000	4.057000	0.100000
79.364000	4.062750	0.100000
79.356000	4.054000	0.100000
79.363000	4.054375	0.100000
79.380000	4.055750	0.100000
79.383000	4.058125	0.100000
79.378000	4.058500	0.100000
79.383000	4.058000	0.100000
79.379000	4.063000	0.100000
79.374000	4.058875	0.100000
79.366000	4.056750	0.100000
79.366000	4.053375	0.100000
79.382000	4.058625	0.100000
79.387000	4.060750	0.100000
79.379000	4.061250	0.100000
79.370000	4.058875	0.100000
79.372000	4.058250	0.100000
79.388000	4.061625	0.100000
79.389000	4.057375	0.100000
79.380000	4.061125	0.100000
79.368000	4.057625	0.100000
79.366000	4.056125	0.100000
79.383000	4.058750	0.100000
79.389000	4.062250	0.100000
79.386000	4.059750	0.100000
79.386000	4.059625	0.100000
79.393000	4.058125	0.100000
79.403000	4.055500	0.100000
79.396000	4.057750	0.100000
79.385000	4.059125	0.100000
79.376000	4.056250	0.100000
79.375000	4.059000	0.100000
79.385000	4.060375	0.100000
79.392000	4.060625	0.100000
79.383000	4.061000	0.100000
79.371000	4.058750	0.100000
79.365000	4.061250	0.100000
79.377000	4.060875	0.100000
79.385000	4.058875	0.100000
79.380000	4.061000	0.100000
79.374000	4.061375	0.100000
79.379000	4.059125	0.100000
79.377000	4.061250	0.100000
79.372000	4.057625	0.100000
79.366000	4.059750	0.100000
79.362000	4.057250	0.100000
79.361000	4.062875	0.100000
79.370000	4.058875	0.100000
79.370000	4.058625	0.100000
79.365000	4.057500	0.100000
79.357000	4.055875	0.100000
79.353000	4.059500	0.100000
79.365000	4.060875	0.100000
79.379000	4.060000	0.100000
79.377000	4.063000	0.100000
79.370000	4.060500	0.100000
79.373000	4.058375	0.100000
79.375000	4.066750	0.100000
79.369000	4.063000	0.100000
79.360000	4.065125	0.100000
79.356000	4.062000	0.100000
79.363000	4.064750	0.100000
79.380000	4.061375	0.100000
79.380000	4.064500	0.100000
79.372000	4.063625	0.100000
79.365000	4.067500	0.100000
79.364000	4.066375	0.100000
79.371000	4.063000	0.100000
79.371000	4.068000	0.100000
79.364000	4.066750	0.100000
79.359000	4.058750	0.100000
79.356000	4.066500	0.100000
79.367000	4.065750	0.100000
79.381000	4.070375	0.100000
79.379000	4.064500	0.100000
79.370000	4.064500	0.100000
79.364000	4.070000	0.100000
79.363000	4.063000	0.100000
79.370000	4.068125	0.100000
79.370000	4.067375	0.100000
79.363000	4.067125	0.100000
79.357000	4.066000	0.100000
79.354000	4.066375	0.100000
79.359000	4.065750	0.100000
79.371000	4.065875	0.100000
79.372000	4.066500	0.100000
79.366000	4.064875	0.100000
79.362000	4.068125	0.100000
79.363000	4.068500	0.100000
79.371000	4.066000	0.100000
79.385000	4.067875	0.100000
79.384000	4.070750	0.100000
79.375000	4.069250	0.100000
79.363000	4.065375	0.100000
79.359000	4.068875	0.100000
79.367000	4.068875	0.100000
79.381000	4.070875	0.100000
79.380000	4.068125	0.100000
79.372000	4.069875	0.100000
79.366000	4.068875	0.100000
79.369000	4.071000	0.100000
79.385000	4.072375	0.100000
79.386000	4.070875	0.100000
79.380000	4.073000	0.100000
79.372000	4.075000	0.100000
79.370000	4.065125	0.100000
79.379000	4.073625	0.100000
79.388000	4.072500	0.100000
79.381000	4.072125	0.100000
79.369000	4.073250	0.100000
79.362000	4.070875	0.100000
79.363000	4.068125	0.100000
79.378000	4.072750	0.100000
79.386000	4.070250	0.100000
79.381000	4.073000	0.100000
79.370000	4.074000	0.100000
79.362000	4.069375	0.100000
79.361000	4.070375	0.100000
79.368000	4.073375	0.100000
79.368000	4.068500	0.100000
79.364000	4.074500	0.100000
79.357000	4.070250	0.100000
79.355000	4.070000	0.100000
79.356000	4.071500	0.100000
79.369000	4.076625	0.100000
79.373000	4.069125	0.100000
79.369000	4.074375	0.100000
79.363000	4.072125	0.100000
79.358000	4.071875	0.100000
79.359000	4.069875	0.100000
79.364000	4.071500	0.100000
79.369000	4.074750	0.100000
79.364000	4.076625	0.100000
79.356000	4.069125	0.100000
79.353000	4.070625	0.100000
79.352000	4.071250	0.100000
79.356000	4.078750	0.100000
79.365000	4.071000	0.100000
79.374000	4.071375	0.100000
79.385000	4.075875	0.100000
79.383000	4.077500	0.100000
79.373000	4.073125	0.100000
79.368000	4.077000	0.100000
79.368000	4.068750	0.100000
79.371000	4.070500	0.100000
79.377000	4.074375	0.100000
79.387000	4.075375	0.100000
79.396000	4.073375	0.100000
79.390000	4.074625	0.100000
79.380000	4.073375	0.100000
79.373000	4.077625	0.100000
79.370000	4.078750	0.100000
79.373000	4.075375	0.100000
79.380000	4.077375	0.100000
79.389000	4.074375	0.100000
79.394000	4.077125	0.100000
79.388000	4.078750	0.100000
79.380000	4.072000	0.100000
79.377000	4.074375	0.100000
79.380000	4.078375	0.100000
79.384000	4.072125	0.100000
79.394000	4.075125	0.100000
79.406000	4.079875	0.100000
79.405000	4.078250	0.100000
79.395000	4.081000	0.100000
79.387000	4.077125	0.100000
79.384000	4.078750	0.100000
79.384000	4.075000	0.100000
79.390000	4.077500	0.100000
79.398000	4.084125	0.100000
79.405000	4.083125	0.100000
79.396000	4.080000	0.100000
79.387000	4.081375	0.100000
79.382000	4.080500	0.100000
79.382000	4.072750	0.100000
79.386000	4.078125	0.100000
79.394000	4.082250	0.100000
79.408000	4.082875	0.100000
79.410000	4.081375	0.100000
79.407000	4.081875	0.100000
79.396000	4.079000	0.100000
79.386000	4.077375	0.100000
79.381000	4.078250	0.100000
79.382000	4.078250	0.100000
79.387000	4.080875	0.100000
79.395000	4.081875	0.100000
79.409000	4.081625	0.100000
79.437000	4.083000	0.100000
79.482000	4.087250	0.100000
79.540000	4.088000	0.100000
79.611000	4.088125	0.100000
79.685000	4.095125	0.100000
79.765000	4.100250	0.100000
79.843000	4.100125	0.100000
79.919000	4.101500	0.100000
79.994000	4.106375	0.100000
80.073000	4.112500	0.100000
80.176000	4.114750	0.100000
80.293000	4.121875	0.100000
80.422000	4.125250	0.100000
80.559000	4.131750	0.100000
80.695000	4.140125	0.100000
80.839000	4.143875	0.100000
80.978000	4.160875	0.100000
81.124000	4.156125	0.100000
81.269000	4.162125	0.100000
81.409000	4.171375	0.100000
81.555000	4.179500	0.100000
81.699000	4.186125	0.100000
81.841000	4.192875	0.100000
81.981000	4.196500	0.100000
82.117000	4.202375	0.100000
82.254000	4.206875	0.100000
82.388000	4.217625	0.100000
82.521000	4.222500	0.100000
82.656000	4.229500	0.100000
82.792000	4.230625	0.100000
82.922000	4.245875	0.100000
83.050000	4.247125	0.100000
83.180000	4.256875	0.100000
83.311000	4.258625	0.100000
83.442000	4.259375	0.100000
83.574000	4.266750	0.100000
83.706000	4.278625	0.100000
83.837000	4.278000	0.100000
83.967000	4.290875	0.100000
84.099000	4.284250	0.100000
84.224000	4.299125	0.100000
84.353000	4.302625	0.100000
84.482000	4.309750	0.100000
84.613000	4.310750	0.100000
84.741000	4.320125	0.100000
84.871000	4.327750	0.100000
84.997000	4.330500	0.100000
85.125000	4.337250	0.100000
85.250000	4.345750	0.100000
85.377000	4.347250	0.100000
85.505000	4.355125	0.100000
85.631000	4.356750	0.100000
85.760000	4.364875	0.100000
85.887000	4.372500	0.100000
86.011000	4.375875	0.100000
86.137000	4.383125	0.100000
86.263000	4.384250	0.100000
86.390000	4.390750	0.100000
86.513000	4.396750	0.100000
86.641000	4.395375	0.100000
86.768000	4.409750	0.100000
86.894000	4.415875	0.100000
87.019000	4.418500	0.100000
87.145000	4.423375	0.100000
87.267000	4.428875	0.100000
87.395000	4.432750	0.100000
87.518000	4.440750	0.100000
87.642000	4.441500	0.100000
87.766000	4.449125	0.100000
87.892000	4.449000	0.100000
88.014000	4.458125	0.100000
88.134000	4.461625	0.100000
88.255000	4.468250	0.100000
88.374000	4.474125	0.100000
88.497000	4.477000	0.100000
88.612000	4.481250	0.100000
88.737000	4.485000	0.100000
88.858000	4.491625	0.100000
88.975000	4.499875	0.100000
89.093000	4.505750	0.100000
89.215000	4.505125	0.100000
89.338000	4.509375	0.100000
89.464000	4.513250	0.100000
89.587000	4.522625	0.100000
89.705000	4.524875	0.100000
89.824000	4.530125	0.100000
89.948000	4.539000	0.100000
90.068000	4.540250	0.100000
90.188000	4.544500	0.100000
90.309000	4.551125	0.100000
90.425000	4.555250	0.100000
90.544000	4.558375	0.100000
90.665000	4.564375	0.100000
90.781000	4.568000	0.100000
90.891000	4.572250	0.100000
91.012000	4.576000	0.100000
91.127000	4.581875	0.100000
91.243000	4.586500	0.100000
91.360000	4.592375	0.100000
91.481000	4.592750	0.100000
91.596000	4.602750	0.100000
91.713000	4.605750	0.100000
91.829000	4.609000	0.100000
91.940000	4.616500	0.100000
92.054000	4.616500	0.100000
92.171000	4.617750	0.100000
92.286000	4.627875	0.100000
92.406000	4.634500	0.100000
92.522000	4.632625	0.100000
92.640000	4.643125	0.100000
92.752000	4.645750	0.100000
92.867000	4.647125	0.100000
92.982000	4.649875	0.100000
93.097000	4.656750	0.100000
93.211000	4.663125	0.100000
93.319000	4.671750	0.100000
93.433000	4.672375	0.100000
93.548000	4.671500	0.100000
93.657000	4.677750	0.100000
93.772000	4.685250	0.100000
93.887000	4.683625	0.100000
94.003000	4.689250	0.100000
94.119000	4.694625	0.100000
94.232000	4.698125	0.100000
94.345000	4.708875	0.100000
94.456000	4.710125	0.100000
94.569000	4.713875	0.100000
94.677000	4.719625	0.100000
94.788000	4.718500	0.100000
94.898000	4.729000	0.100000
95.010000	4.729375	0.100000
95.123000	4.736750	0.100000
95.236000	4.731375	0.100000
95.351000	4.741250	0.100000
95.461000	4.748750	0.100000
95.572000	4.752250	0.100000
95.686000	4.753000	0.100000
95.796000	4.759875	0.100000
95.908000	4.761125	0.100000
96.019000	4.766625	0.100000
96.132000	4.771750	0.100000
96.242000	4.772250	0.100000
96.347000	4.781875	0.100000
96.459000	4.782750	0.100000
96.566000	4.791250	0.100000
96.676000	4.791375	0.100000
96.783000	4.790000	0.100000
96.889000	4.801375	0.100000
97.003000	4.806000	0.100000
97.110000	4.805250	0.100000
97.219000	4.810000	0.100000
97.327000	4.812125	0.100000
97.432000	4.821875	0.100000
97.539000	4.823375	0.100000
97.650000	4.826500	0.100000
97.751000	4.837000	0.100000
97.859000	4.839500	0.100000
97.967000	4.837500	0.100000
98.077000	4.840750	0.100000
98.184000	4.841750	0.100000
98.290000	4.847000	0.100000
98.395000	4.851750	0.100000
98.502000	4.860875	0.100000
98.610000	4.856625	0.100000
98.717000	4.865750	0.100000
98.824000	4.865625	0.100000
98.930000	4.875875	0.100000
99.037000	4.879375	0.100000
99.143000	4.880500	0.100000
99.249000	4.884375	0.100000
99.358000	4.885875	0.100000
99.463000	4.892125	0.100000
99.571000	4.893625	0.100000
99.675000	4.903750	0.100000
99.781000	4.907375	0.100000
99.885000	4.908000	0.100000
99.989000	4.914250	0.100000
100.095000	4.921375	0.100000
100.204000	4.920500	0.100000
100.308000	4.929000	0.100000
100.413000	4.930625	0.100000
100.514000	4.940500	0.100000
100.618000	4.939625	0.100000
100.721000	4.941625	0.100000
100.822000	4.942500	0.100000
100.921000	4.951250	0.100000
101.024000	4.958750	0.100000
101.127000	4.965250	0.100000
101.230000	4.966625	0.100000
101.333000	4.966500	0.100000
101.436000	4.969500	0.100000
101.542000	4.970625	0.100000
101.648000	4.978875	0.100000
101.748000	4.983125	0.100000
101.848000	4.989250	0.100000
101.951000	4.987625	0.100000
102.054000	4.989250	0.100000
102.157000	4.996625	0.100000
102.259000	4.996625	0.100000
102.362000	5.005125	0.100000
102.463000	5.008375	0.100000
102.560000	5.010625	0.100000
102.665000	5.013500	0.100000
102.771000	5.016125	0.100000
102.870000	5.025125	0.100000
102.971000	5.022750	0.100000
103.072000	5.030500	0.100000
103.173000	5.027875	0.100000
103.274000	5.035250	0.100000
103.376000	5.036875	0.100000
103.476000	5.044625	0.100000
103.577000	5.042000	0.100000
103.680000	5.049500	0.100000
103.781000	5.057375	0.100000
103.881000	5.058750	0.100000
103.982000	5.062750	0.100000
104.079000	5.074750	0.100000
104.177000	5.067125	0.100000
104.281000	5.074750	0.100000
104.382000	5.076000	0.100000
104.482000	5.079375	0.100000
104.586000	5.084875	0.100000
104.687000	5.088625	0.100000
104.782000	5.093250	0.100000
104.882000	5.098750	0.100000
104.979000	5.102375	0.100000
105.078000	5.100875	0.100000
105.174000	3.832000	0.100000
105.274000	5.108625	0.100000
105.374000	5.112625	0.100000
105.473000	5.114750	0.100000
105.573000	5.117875	0.100000
105.671000	5.119125	0.100000
105.773000	5.126125	0.100000
105.870000	5.130000	0.100000
105.968000	5.133500	0.100000
106.068000	5.133375	0.100000
106.166000	5.139250	0.100000
106.263000	5.145000	0.100000
106.362000	5.145625	0.100000
106.465000	5.153625	0.100000
106.562000	5.154125	0.100000
106.658000	5.158125	0.100000
106.759000	5.158750	0.100000
106.856000	5.167375	0.100000
106.954000	5.167125	0.100000
107.048000	3.880625	0.100000
107.139000	5.180625	0.100000
107.237000	5.181125	0.100000
107.336000	5.186250	0.100000
107.433000	5.186500	0.100000
107.531000	5.186250	0.100000
107.629000	5.193625	0.100000
107.723000	5.202125	0.100000
107.821000	5.201375	0.100000
107.917000	5.202000	0.100000
108.014000	5.205875	0.100000
108.113000	5.210250	0.100000
108.210000	5.215125	0.100000
108.306000	5.217375	0.100000
108.403000	5.223375	0.100000
108.497000	5.221625	0.100000
108.596000	5.223625	0.100000
108.693000	5.234000	0.100000
108.792000	5.231125	0.100000
108.885000	5.241250	0.100000
108.982000	5.242500	0.100000
109.078000	5.246500	0.100000
109.172000	5.253750	0.100000
109.269000	5.251375	0.100000
109.367000	5.252250	0.100000
109.464000	5.261750	0.100000
109.559000	5.256875	0.100000
109.656000	5.262625	0.100000
109.749000	5.270125	0.100000
109.843000	5.274375	0.100000
109.937000	5.275875	0.100000
110.035000	5.275125	0.100000
110.128000	5.286875	0.100000
110.223000	5.282375	0.100000
110.317000	5.287250	0.100000
110.415000	5.292875	0.100000
110.511000	5.294625	0.100000
110.605000	5.296875	0.100000
110.696000	5.302750	0.100000
110.789000	5.307250	0.100000
110.886000	5.306250	0.100000
110.980000	5.308750	0.100000
111.074000	5.315875	0.100000
111.166000	5.319750	0.100000
111.258000	5.323625	0.100000
111.354000	5.321250	0.100000
111.444000	5.327750	0.100000
111.536000	5.328500	0.100000
111.628000	5.332375	0.100000
111.721000	5.334875	0.100000
111.819000	5.335625	0.100000
111.911000	5.342125	0.100000
112.003000	5.348750	0.100000
112.096000	5.346750	0.100000
112.192000	5.350625	0.100000
112.288000	5.355500	0.100000
112.383000	5.358125	0.100000
112.476000	5.361125	0.100000
112.569000	5.365500	0.100000
112.660000	5.370750	0.100000
112.750000	5.377750	0.100000
112.846000	5.380875	0.100000
112.941000	5.385000	0.100000
113.034000	5.386250	0.100000
113.125000	5.385250	0.100000
113.216000	5.392125	0.100000
113.309000	5.390125	0.100000
113.402000	5.399125	0.100000
113.491000	5.402125	0.100000
113.588000	5.400375	0.100000
113.677000	5.405625	0.100000
113.770000	5.406375	0.100000
113.858000	5.423250	0.100000
113.947000	5.423500	0.100000
114.030000	5.425000	0.100000
114.123000	5.420000	0.100000
114.215000	5.422375	0.100000
114.306000	5.430750	0.100000
114.396000	5.434750	0.100000
114.486000	5.437125	0.100000
114.581000	5.437375	0.100000
114.676000	5.440000	0.100000
114.768000	5.445500	0.100000
114.856000	5.449875	0.100000
114.951000	5.449250	0.100000
115.043000	5.451250	0.100000
115.136000	5.456125	0.100000
115.226000	5.462625	0.100000
115.320000	5.464125	0.100000
115.409000	5.465375	0.100000
115.502000	5.462375	0.100000
115.597000	5.471125	0.100000
115.688000	5.473250	0.100000
115.779000	5.477750	0.100000
115.870000	5.479625	0.100000
115.957000	5.487625	0.100000
116.053000	5.493125	0.100000
116.145000	5.489875	0.100000
116.234000	5.492250	0.100000
116.316000	4.122250	0.100000
116.408000	5.494000	0.100000
116.503000	5.505500	0.100000
116.595000	5.509250	0.100000
116.687000	5.511500	0.100000
116.778000	5.513875	0.100000
116.869000	5.513375	0.100000
116.957000	5.519250	0.100000
117.043000	5.521250	0.100000
117.135000	5.528500	0.100000
117.224000	5.524750	0.100000
117.315000	5.535625	0.100000
117.405000	5.540000	0.100000
117.496000	5.538750	0.100000
117.584000	5.541750	0.100000
117.674000	5.543750	0.100000
117.761000	5.551500	0.100000
117.850000	5.554375	0.100000
117.940000	5.552125	0.100000
118.029000	5.557000	0.100000
118.118000	5.559625	0.100000
118.208000	5.567500	0.100000
118.298000	5.563375	0.100000
118.390000	5.569250	0.100000
118.481000	5.575875	0.100000
118.571000	5.579000	0.100000
118.662000	5.582125	0.100000
118.750000	5.583750	0.100000
118.838000	5.587000	0.100000
118.924000	5.587625	0.100000
119.016000	5.594875	0.100000
119.103000	5.594375	0.100000
119.188000	5.595250	0.100000
119.280000	5.600625	0.100000
119.370000	5.603500	0.100000
119.459000	5.608875	0.100000
119.550000	5.608125	0.100000
119.637000	5.614500	0.100000
119.726000	5.616000	0.100000
119.814000	5.624500	0.100000
119.898000	5.629500	0.100000
119.988000	5.628375	0.100000
120.078000	5.634375	0.100000
120.170000	5.636000	0.100000
120.261000	5.636500	0.100000
120.350000	5.640625	0.100000
120.440000	5.643500	0.100000
120.528000	5.645875	0.100000
120.617000	5.651125	0.100000
120.697000	5.662000	0.100000
120.786000	5.656125	0.100000
120.876000	5.659750	0.100000
120.966000	5.661250	0.100000
121.052000	5.670000	0.100000
121.142000	5.672625	0.100000
121.231000	5.672375	0.100000
121.318000	5.679000	0.100000
121.407000	5.680375	0.100000
121.498000	5.681750	0.100000
121.583000	5.686125	0.100000
121.669000	5.689375	0.100000
121.758000	5.692750	0.100000
121.843000	5.702625	0.100000
121.934000	5.696000	0.100000
122.020000	5.705750	0.100000
122.106000	5.709250	0.100000
122.195000	5.708750	0.100000
122.283000	5.711750	0.100000
122.371000	5.710500	0.100000
122.459000	5.715125	0.100000
122.549000	5.718750	0.100000
122.640000	5.723875	0.100000
122.727000	5.724000	0.100000
122.814000	5.726625	0.100000
122.902000	5.734500	0.100000
122.990000	5.735500	0.100000
123.076000	5.741125	0.100000
123.166000	5.741625	0.100000
123.253000	5.741500	0.100000
123.338000	5.748000	0.100000
123.422000	5.756875	0.100000
123.510000	5.753000	0.100000
123.595000	5.758000	0.100000
123.682000	5.761875	0.100000
123.770000	5.761000	0.100000
123.857000	5.765250	0.100000
123.943000	5.769250	0.100000
124.034000	5.770250	0.100000
124.115000	5.778500	0.100000
124.205000	5.775625	0.100000
124.296000	5.781500	0.100000
124.384000	5.785875	0.100000
124.471000	5.789375	0.100000
124.556000	5.793250	0.100000
124.644000	5.795375	0.100000
124.730000	5.797375	0.100000
124.819000	5.805875	0.100000
124.906000	5.806500	0.100000
124.992000	5.805875	0.100000
125.078000	5.809375	0.100000
125.162000	5.818125	0.100000
